v8-version,7,1,302,31,0
code-creation,BytecodeHandler,1,12000,0x7ff6df638ec0,164,StaCurrentContextSlotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df638f80,179,LdaLookupSlotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df639040,275,LdaLookupContextSlotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df639160,3604,LdaLookupGlobalSlotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df639f80,179,LdaLookupSlotInsideTypeofHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63a040,275,LdaLookupContextSlotInsideTypeofHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63a160,3552,LdaLookupGlobalSlotInsideTypeofHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63af60,315,StaLookupSlotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63b0a0,72,LdarHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63b100,76,StarHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63b160,80,MovHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63b1c0,3708,LdaNamedPropertyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c040,187,LdaNamedPropertyNoFeedbackHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c100,271,LdaKeyedPropertyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c220,152,LdaModuleVariableHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c2c0,339,StaModuleVariableHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c420,235,StaNamedPropertyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c520,215,StaNamedPropertyNoFeedbackHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c600,235,StaNamedOwnPropertyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c700,227,StaKeyedPropertyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c800,227,StaInArrayLiteralHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63c900,251,StaDataPropertyInLiteralHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63ca00,207,CollectTypeProfileHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63cae0,1088,AddHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63cf40,1152,SubHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63d3e0,1220,MulHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63d8c0,1208,DivHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63dd80,1212,ModHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63e240,231,ExpHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63e340,1200,BitwiseOrHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63e800,1204,BitwiseXorHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63ecc0,1204,BitwiseAndHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63f180,1208,ShiftLeftHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63f640,1208,ShiftRightHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df63fb00,1392,ShiftRightLogicalHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df640080,920,AddSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df640420,972,SubSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df640800,1000,MulSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df640c00,1032,DivSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df641020,1004,ModSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df641420,227,ExpSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df641520,652,BitwiseOrSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6417c0,652,BitwiseXorSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df641a60,652,BitwiseAndSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df641d00,668,ShiftLeftSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df641fa0,668,ShiftRightSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df642240,852,ShiftRightLogicalSmiHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6425a0,672,IncHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df642860,668,DecHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df642b00,660,NegateHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df642da0,644,BitwiseNotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643040,311,ToBooleanLogicalNotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643180,76,LogicalNotHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6431e0,276,TypeOfHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643300,183,DeletePropertyStrictHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6433c0,175,DeletePropertySloppyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643480,163,GetSuperConstructorHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643540,408,CallAnyReceiverHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6436e0,408,CallPropertyHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643880,412,CallProperty0Handler
code-creation,BytecodeHandler,1,12000,0x7ff6df643a20,432,CallProperty1Handler
code-creation,BytecodeHandler,1,12000,0x7ff6df643be0,444,CallProperty2Handler
code-creation,BytecodeHandler,1,12000,0x7ff6df643da0,408,CallUndefinedReceiverHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df643f40,348,CallUndefinedReceiver0Handler
code-creation,BytecodeHandler,1,12000,0x7ff6df6440a0,420,CallUndefinedReceiver1Handler
code-creation,BytecodeHandler,1,12000,0x7ff6df644260,436,CallUndefinedReceiver2Handler
code-creation,BytecodeHandler,1,12000,0x7ff6df644420,96,CallNoFeedbackHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6444a0,408,CallWithSpreadHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df644640,203,CallRuntimeHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df644720,251,CallRuntimeForPairHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df644820,104,CallJSRuntimeHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6448a0,1520,InvokeIntrinsicHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df644ea0,1260,ConstructHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6453a0,607,ConstructWithSpreadHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df645600,1976,TestEqualHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df645dc0,1047,TestEqualStrictHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df6461e0,2200,TestLessThanHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df646a80,2200,TestGreaterThanHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df647320,2200,TestLessThanOrEqualHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df647bc0,2200,TestGreaterThanOrEqualHandler
code-creation,BytecodeHandler,1,12000,0x7ff6df648460,88,TestReferenceEqualHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6484c0,1092,TestInstanceOfHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df648920,2536,TestInHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df649320,88,TestUndetectableHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df649380,76,TestNullHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6493e0,76,TestUndefinedHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df649440,384,TestTypeOfHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6495e0,183,ToNameHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6496a0,247,ToNumberHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6497a0,295,ToNumericHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6498e0,183,ToObjectHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6499a0,179,ToStringHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df649a60,390,CreateRegExpLiteralHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df649c00,1832,CreateArrayLiteralHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64a340,151,CreateArrayFromIterableHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64a3e0,896,CreateEmptyArrayLiteralHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64a780,1692,CreateObjectLiteralHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64ae20,303,CreateEmptyObjectLiteralHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64af60,247,CloneObjectHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b060,347,GetTemplateObjectHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b1c0,419,CreateClosureHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b380,179,CreateBlockContextHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b440,195,CreateCatchContextHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b520,352,CreateFunctionContextHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b6a0,356,CreateEvalContextHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b820,195,CreateWithContextHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64b900,1552,CreateMappedArgumentsHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64bf20,888,CreateUnmappedArgumentsHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c2a0,868,CreateRestParameterHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c620,419,JumpLoopHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c7e0,76,JumpHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c840,92,JumpConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c8a0,124,JumpIfNullConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c920,124,JumpIfNotNullConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64c9a0,124,JumpIfUndefinedConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64ca20,124,JumpIfNotUndefinedConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64caa0,124,JumpIfTrueConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64cb20,124,JumpIfFalseConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64cba0,136,JumpIfJSReceiverConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64cc40,415,JumpIfToBooleanTrueConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64cde0,419,JumpIfToBooleanFalseConstantHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64cfa0,403,JumpIfToBooleanTrueHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d140,407,JumpIfToBooleanFalseHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d2e0,112,JumpIfTrueHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d360,112,JumpIfFalseHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d3e0,112,JumpIfNullHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d460,112,JumpIfNotNullHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d4e0,112,JumpIfUndefinedHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d560,112,JumpIfNotUndefinedHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d5e0,164,JumpIfJSReceiverHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d6a0,164,SwitchOnSmiNoFeedbackHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d760,559,ForInEnumerateHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64d9a0,328,ForInPrepareHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64db00,100,ForInContinueHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64db80,319,ForInNextHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64dcc0,88,ForInStepHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64dd20,175,StackCheckHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64dde0,76,SetPendingMessageHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64de40,175,ThrowHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64df00,175,ReThrowHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64dfc0,171,ReturnHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e080,219,ThrowReferenceErrorIfHoleHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e160,199,ThrowSuperNotCalledIfHoleHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e240,199,ThrowSuperAlreadyCalledIfNotHoleHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e320,248,SwitchOnGeneratorStateHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e420,824,SuspendGeneratorHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e760,268,ResumeGeneratorHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e880,155,DebuggerHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64e920,195,IncBlockCounterHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64ea00,111,AbortHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64ea80,111,IllegalHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64eb00,344,DebugBreak1WideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64ec60,344,DebugBreak2WideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64edc0,344,DebugBreak3WideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64ef20,344,DebugBreak4WideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64f080,344,DebugBreak5WideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64f1e0,344,DebugBreak6WideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64f340,68,LdaSmiWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64f3a0,72,LdaConstantWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df64f400,3588,LdaGlobalWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df650220,3532,LdaGlobalInsideTypeofWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651000,247,StaGlobalWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651100,84,PushContextWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651160,76,PopContextWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6511c0,112,LdaContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651240,112,LdaImmutableContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6512c0,76,LdaCurrentContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651320,76,LdaImmutableCurrentContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651380,200,StaContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651460,164,StaCurrentContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651520,183,LdaLookupSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6515e0,275,LdaLookupContextSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df651700,3648,LdaLookupGlobalSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df652560,183,LdaLookupSlotInsideTypeofWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df652620,275,LdaLookupContextSlotInsideTypeofWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df652740,3592,LdaLookupGlobalSlotInsideTypeofWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df653560,331,StaLookupSlotWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6536c0,72,LdarWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df653720,76,StarWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df653780,80,MovWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6537e0,3712,LdaNamedPropertyWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654680,191,LdaNamedPropertyNoFeedbackWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654740,239,LdaKeyedPropertyWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654840,152,LdaModuleVariableWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df6548e0,343,StaModuleVariableWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654a40,239,StaNamedPropertyWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654b40,219,StaNamedPropertyNoFeedbackWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654c20,239,StaNamedOwnPropertyWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654d20,231,StaKeyedPropertyWideHandler
code-creation,BytecodeHandler,1,13000,0x7ff6df654e20,231,StaInArrayLiteralWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df654f20,255,StaDataPropertyInLiteralWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df655020,211,CollectTypeProfileWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df655100,1064,AddWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df655540,1132,SubWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6559c0,1200,MulWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df655e80,1224,DivWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df656360,1220,ModWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df656840,235,ExpWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df656940,1216,BitwiseOrWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df656e20,1220,BitwiseXorWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df657300,1220,BitwiseAndWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6577e0,1224,ShiftLeftWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df657cc0,1224,ShiftRightWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6581a0,1412,ShiftRightLogicalWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df658740,892,AddSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df658ac0,940,SubSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df658e80,1004,MulSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df659280,1048,DivSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6596a0,1004,ModSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df659aa0,231,ExpSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df659ba0,668,BitwiseOrSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df659e40,668,BitwiseXorSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65a0e0,668,BitwiseAndSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65a380,668,ShiftLeftSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65a620,668,ShiftRightSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65a8c0,852,ShiftRightLogicalSmiWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65ac20,640,IncWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65aec0,636,DecWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65b140,672,NegateWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65b400,652,BitwiseNotWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65b6a0,187,DeletePropertyStrictWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65b760,179,DeletePropertySloppyWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65b820,163,GetSuperConstructorWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65b8e0,416,CallAnyReceiverWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65baa0,416,CallPropertyWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65bc60,416,CallProperty0WideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65be20,436,CallProperty1WideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65bfe0,448,CallProperty2WideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65c1c0,412,CallUndefinedReceiverWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65c360,348,CallUndefinedReceiver0WideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65c4c0,424,CallUndefinedReceiver1WideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65c680,440,CallUndefinedReceiver2WideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65c840,108,CallNoFeedbackWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65c8c0,416,CallWithSpreadWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65ca80,211,CallRuntimeWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65cb60,255,CallRuntimeForPairWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65cc60,108,CallJSRuntimeWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65cce0,1520,InvokeIntrinsicWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65d2e0,1236,ConstructWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65d7c0,563,ConstructWithSpreadWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65da00,2000,TestEqualWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65e1e0,1055,TestEqualStrictWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65e600,2264,TestLessThanWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65eee0,2264,TestGreaterThanWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df65f7c0,2264,TestLessThanOrEqualWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6600a0,2264,TestGreaterThanOrEqualWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df660980,88,TestReferenceEqualWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6609e0,1108,TestInstanceOfWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df660e40,2548,TestInWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df661840,183,ToNameWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df661900,251,ToNumberWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df661a00,299,ToNumericWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df661b40,183,ToObjectWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df661c00,402,CreateRegExpLiteralWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df661da0,1840,CreateArrayLiteralWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6624e0,904,CreateEmptyArrayLiteralWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df662880,1704,CreateObjectLiteralWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df662f40,251,CloneObjectWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df663040,351,GetTemplateObjectWideHandler
code-creation,BytecodeHandler,1,14000,0x7ff6df6631a0,427,CreateClosureWideHandler
